date-gmt;date-local;date-relative;latitude;longitude;accuracy;altitude
2024-01-22 15:45:59.99;2024-01-22 16:45:59.99;92.02269303798676;51.576213;7.044024;4.76255383655662;79.65393540635705
2024-01-22 15:46:01.99;2024-01-22 16:46:01.99;94.02488505840302;51.576269;7.044253;4.757322339188803;78.78548921458423
2024-01-22 15:46:03.99;2024-01-22 16:46:03.99;96.02627098560333;51.576328;7.044495;4.757799999903952;79.01425464637578
2024-01-22 15:46:05.99;2024-01-22 16:46:05.99;98.0230450630188;51.576391;7.044758;4.759406716127478;79.95281981490552
2024-01-22 15:46:07.99;2024-01-22 16:46:07.99;100.0269900560379;51.576455;7.045024;4.76341945341592;79.45269335433841
2024-01-22 15:46:10.00;2024-01-22 16:46:10.00;102.0262850522995;51.576516;7.045270;4.755361632846966;79.38661927077919
2024-01-22 15:46:12.00;2024-01-22 16:46:12.00;104.0263890028;51.576572;7.045491;4.76134438173228;79.78574259486049
2024-01-22 15:46:14.00;2024-01-22 16:46:14.00;106.0276219844818;51.576638;7.045700;4.759871405854192;79.05491290334612
2024-01-22 15:46:16.00;2024-01-22 16:46:16.00;108.0236300230026;51.576686;7.045896;4.762796177848898;79.79112824425101
2024-01-22 15:46:24.00;2024-01-22 16:46:24.00;116.024491071701;51.576724;7.046074;4.775633361103191;80.33028045296669
2024-01-22 15:46:26.00;2024-01-22 16:46:26.00;118.0278370380402;51.576746;7.046222;4.766972096339981;79.9360599797219
2024-01-22 15:46:28.00;2024-01-22 16:46:28.00;120.0280970335007;51.576765;7.046403;4.765463316208596;80.45169509667903
2024-01-22 15:46:30.00;2024-01-22 16:46:30.00;122.0276939868927;51.576781;7.046622;4.779648683613892;79.87900031544268
2024-01-22 15:46:32.00;2024-01-22 16:46:32.00;124.027330994606;51.576797;7.046868;4.817883243463531;79.42669668328017
2024-01-22 15:46:34.00;2024-01-22 16:46:34.00;126.0269989967346;51.576804;7.047149;4.80004262055526;81.14040595572442
2024-01-22 15:46:36.00;2024-01-22 16:46:36.00;128.0277220010757;51.576841;7.047439;4.792478863187917;81.32942570652813
2024-01-22 15:46:37.00;2024-01-22 16:46:37.00;129.0276939868927;51.576840;7.047602;4.785507870470958;81.09863604418933
2024-01-22 15:46:38.00;2024-01-22 16:46:38.00;130.027291059494;51.576867;7.047748;4.78511947606214;81.19349780771881
2024-01-22 15:46:39.00;2024-01-22 16:46:39.00;131.0270819664001;51.576878;7.047904;4.788064293449745;82.10788747854531
2024-01-22 15:46:41.00;2024-01-22 16:46:41.00;133.0269720554352;51.576871;7.048170;4.807459416815801;82.25831021182239
2024-01-22 15:46:43.00;2024-01-22 16:46:43.00;135.0282460451126;51.576868;7.048379;4.809956953903618;82.73036112915725
2024-01-22 15:46:46.00;2024-01-22 16:46:46.00;138.0276740789413;51.576862;7.048536;4.77679988603102;82.94270470459014
2024-01-22 15:46:49.00;2024-01-22 16:46:49.00;141.0268470048904;51.576780;7.048600;4.760501444623985;84.34573757834733
2024-01-22 15:46:51.00;2024-01-22 16:46:51.00;143.0263409614563;51.576674;7.048644;4.757405195580604;83.22931829839945
2024-01-22 15:46:53.00;2024-01-22 16:46:53.00;145.0291640758514;51.576538;7.048679;4.771125391095851;82.02448302414268
2024-01-22 15:46:55.00;2024-01-22 16:46:55.00;147.0287469625473;51.576390;7.048761;4.839216310499074;79.51657563820481
2024-01-22 15:46:56.00;2024-01-22 16:46:56.00;148.0263440608978;51.576292;7.048775;4.778550239594988;80.91055369656533
2024-01-22 15:46:58.00;2024-01-22 16:46:58.00;150.0257370471954;51.576120;7.048831;4.789978714571183;82.78022224828601
2024-01-22 15:47:00.00;2024-01-22 16:47:00.00;152.0272500514984;51.575990;7.048895;4.794933261270953;80.92713052034378
2024-01-22 15:47:02.00;2024-01-22 16:47:02.00;154.0274029970169;51.575907;7.048972;4.806266435710844;82.05061579681933
2024-01-22 15:47:06.00;2024-01-22 16:47:06.00;158.027862071991;51.575793;7.049064;4.767650970362233;83.12419516127557
2024-01-22 15:47:08.00;2024-01-22 16:47:08.00;160.0286120176315;51.575776;7.049243;4.757967359995665;83.06904562655836
2024-01-22 15:47:10.00;2024-01-22 16:47:10.00;162.0288630723953;51.575832;7.049400;4.759989545675083;83.09821335971355
2024-01-22 15:47:12.00;2024-01-22 16:47:12.00;164.0295310020447;51.575928;7.049547;4.762697535930047;83.06815377995372
2024-01-22 15:47:14.00;2024-01-22 16:47:14.00;166.0293350219727;51.576040;7.049693;4.752255886779587;83.45146249141544
2024-01-22 15:47:16.00;2024-01-22 16:47:16.00;168.0263130664825;51.576152;7.049875;4.74980846193885;83.4655340090394
2024-01-22 15:47:18.00;2024-01-22 16:47:18.00;170.0302979946136;51.576268;7.050093;4.752126579566304;83.60859096515924
2024-01-22 15:47:19.00;2024-01-22 16:47:19.00;171.0255460739136;51.576318;7.050225;4.754315646168708;83.91775626596063
2024-01-22 15:47:20.00;2024-01-22 16:47:20.00;172.0280929803848;51.576367;7.050349;4.761591234836395;84.03130880277604
2024-01-22 15:47:22.00;2024-01-22 16:47:22.00;174.0302730798721;51.576443;7.050612;4.774028789783647;83.87059829756618
2024-01-22 15:47:24.00;2024-01-22 16:47:24.00;176.0255399942398;51.576508;7.050843;4.775515662982036;84.19831186439842
2024-01-22 15:47:26.00;2024-01-22 16:47:26.00;178.0277290344238;51.576560;7.051016;4.765997708918838;84.07097778189927
2024-01-22 15:47:29.00;2024-01-22 16:47:29.00;181.0262219905853;51.576593;7.051167;4.77344687999833;83.91483219712973
2024-01-22 15:47:48.99;2024-01-22 16:47:48.99;201.0284379720688;51.576631;7.051342;4.82037927141573;84.10543118510395
2024-01-22 15:47:50.99;2024-01-22 16:47:50.99;203.0293689966202;51.576683;7.051505;4.820958383042357;84.13346443325281
2024-01-22 15:47:52.99;2024-01-22 16:47:52.99;205.0275200605392;51.576727;7.051707;4.824178498581392;84.37684747204185
2024-01-22 15:47:54.99;2024-01-22 16:47:54.99;207.0318540334702;51.576766;7.051917;4.837380011695006;84.81707091629505
2024-01-22 15:47:56.99;2024-01-22 16:47:56.99;209.0282330513;51.576816;7.052156;4.873550889357962;84.8240860234946
2024-01-22 15:47:57.99;2024-01-22 16:47:57.99;210.0308430194855;51.576848;7.052291;4.866919968895626;84.80943869054317
2024-01-22 15:47:58.99;2024-01-22 16:47:58.99;211.0290020704269;51.576875;7.052430;4.881384661149386;84.86783196311444
2024-01-22 15:47:59.99;2024-01-22 16:47:59.99;212.0308330059052;51.576913;7.052569;4.862672546221062;85.31021548528224
2024-01-22 15:48:00.99;2024-01-22 16:48:00.99;213.0308309793472;51.576942;7.052715;4.861192102431083;85.31621035095304
2024-01-22 15:48:01.99;2024-01-22 16:48:01.99;214.0308020114899;51.576970;7.052856;4.878372210466013;85.74380526412278
2024-01-22 15:48:02.99;2024-01-22 16:48:02.99;215.0307600498199;51.577003;7.053000;4.896760240304824;85.49528446793556
2024-01-22 15:48:03.99;2024-01-22 16:48:03.99;216.0310209989548;51.577046;7.053148;4.892055206258438;85.97172524221241
2024-01-22 15:48:04.99;2024-01-22 16:48:04.99;217.0327440500259;51.577083;7.053315;4.856589153865396;86.22883971966803
2024-01-22 15:48:05.99;2024-01-22 16:48:05.99;218.0281109809875;51.577115;7.053451;4.864606076196994;86.3959240950644
2024-01-22 15:48:06.99;2024-01-22 16:48:06.99;219.0283390283585;51.577150;7.053600;4.872468147657623;86.59627823904157
2024-01-22 15:48:07.99;2024-01-22 16:48:07.99;220.0287230014801;51.577195;7.053749;4.863776071875464;86.71021198946983
2024-01-22 15:48:09.00;2024-01-22 16:48:09.00;221.0286979675293;51.577233;7.053894;4.865793224829969;86.55725730024278
2024-01-22 15:48:10.00;2024-01-22 16:48:10.00;222.0328360795975;51.577270;7.054027;4.86320811974926;86.70294479001313
2024-01-22 15:48:11.00;2024-01-22 16:48:11.00;223.0329730510712;51.577307;7.054177;4.846493368071872;86.88104529771954
2024-01-22 15:48:13.00;2024-01-22 16:48:13.00;225.0296009778976;51.577359;7.054422;4.822361248624014;87.09962471015751
2024-01-22 15:48:15.00;2024-01-22 16:48:15.00;227.0319340229034;51.577412;7.054632;4.808667953355988;87.59499573055655
2024-01-22 15:48:17.00;2024-01-22 16:48:17.00;229.0323950052261;51.577432;7.054784;4.803504468226553;87.59091267548501
2024-01-22 15:48:20.00;2024-01-22 16:48:20.00;232.0311059951782;51.577420;7.054964;9.046422772312784;89.01316733378917
2024-01-22 15:48:21.00;2024-01-22 16:48:21.00;233.0325939655304;51.577279;7.054962;4.781730194159188;88.8984471578151
2024-01-22 15:48:23.00;2024-01-22 16:48:23.00;235.0294899940491;51.577157;7.055029;4.778051144558562;89.59493614174426
2024-01-22 15:48:25.00;2024-01-22 16:48:25.00;237.0289170742035;51.577017;7.055054;4.775588584525675;89.545953867957
2024-01-22 15:48:27.00;2024-01-22 16:48:27.00;239.0321290493011;51.576859;7.055105;4.778673810339574;89.75331206526607
2024-01-22 15:48:29.00;2024-01-22 16:48:29.00;241.0304130315781;51.576693;7.055163;4.789488128010145;89.89546197187155
2024-01-22 15:48:31.00;2024-01-22 16:48:31.00;243.0302610397339;51.576537;7.055209;4.802754254600762;90.20006293989718
2024-01-22 15:48:33.00;2024-01-22 16:48:33.00;245.0332089662552;51.576400;7.055237;4.80185713778615;89.7088494123891
2024-01-22 15:48:35.00;2024-01-22 16:48:35.00;247.0307730436325;51.576303;7.055258;4.800249305531785;89.21308243088424
2024-01-22 15:48:56.00;2024-01-22 16:48:56.00;268.0303519964218;51.576197;7.055274;4.768161161327741;88.41540722269565
